Date;ALV_High;ALV_Low;Last;Previous Day Price;ALV_Volume;GOOGL_Open;GOOGL_High;GOOGL_Low;GOOGL_Close;GOOGL_Volume;Ex-Dividend_x;Split Ratio_x;Adj. Open_x;Adj. High_x;Adj. Low_x;Adj. Close_x;Adj. Volume_x;FB_Open;FB_High;FB_Low;FB_Close;FB_Volume;Ex-Dividend_y;Split Ratio_y;Adj. Open_y;Adj. High_y;Adj. Low_y;Adj. Close_y;Adj. Volume_y;MSCI_Open;MSCI_High;MSCI_Low;Settle;MSCI_Volume;Prev. Day Open Interest;year;month;weekday
2014-05-28;2.993;2.993;2.993;3.023;;564.57;567.84;561.0;561.68;1647500.0;0.0;1.0;564.57;567.84;561.0;561.68;1647500.0;63.39;64.14;62.62;63.51;47795000.0;0.0;1.0;63.39;64.14;62.62;63.51;47795000.0;;;;;;;2014;5;2
2014-05-29;3.02;2.988;3.02;2.993;;563.35;564.0;558.71;560.08;1350400.0;0.0;1.0;563.35;564.0;558.71;560.08;1350400.0;63.84;64.3;63.51;63.83;42700000.0;0.0;1.0;63.84;64.3;63.51;63.83;42700000.0;;;;;;;2014;5;3
2014-05-30;3.035;2.997;3.008;3.02;;560.8;561.35;555.91;559.89;1766300.0;0.0;1.0;560.8;561.35;555.91;559.89;1766300.0;63.95;64.17;62.56;63.3;45253500.0;0.0;1.0;63.95;64.17;62.56;63.3;45253500.0;;;;;;;2014;5;4
2014-06-02;3.01;3.01;3.01;3.008;;560.7;560.9;545.73;553.93;1431100.0;0.0;1.0;560.7;560.9;545.73;553.93;1431100.0;63.23;63.59;62.05;63.08;35947400.0;0.0;1.0;63.23;63.59;62.05;63.08;35947400.0;;;;;;;2014;6;0
2014-06-03;3.001;3.001;3.001;3.01;;550.99;552.34;542.55;544.94;1861500.0;0.0;1.0;550.99;552.34;542.55;544.94;1861500.0;62.62;63.42;62.32;62.87;32217000.0;0.0;1.0;62.62;63.42;62.32;62.87;32217000.0;;;;;;;2014;6;1
2014-06-04;2.971;2.971;2.971;3.001;;541.5;548.61;538.75;544.66;1811500.0;0.0;1.0;541.5;548.61;538.75;544.66;1811500.0;62.45;63.59;62.07;63.34;36514000.0;0.0;1.0;62.45;63.59;62.07;63.34;36514000.0;;;;;;;2014;6;2
2014-06-05;2.954;2.945;2.945;2.971;;546.4;554.95;544.45;553.9;1684500.0;0.0;1.0;546.4;554.95;544.45;553.9;1684500.0;63.66;64.36;62.82;63.186;47352000.0;0.0;1.0;63.66;64.36;62.82;63.186;47352000.0;;;;;;;2014;6;3
2014-06-06;2.944;2.944;2.944;2.945;;558.06;558.06;548.93;556.33;1732000.0;0.0;1.0;558.06;558.06;548.93;556.33;1732000.0;63.37;63.48;62.15;62.5;42386300.0;0.0;1.0;63.37;63.48;62.15;62.5;42386300.0;;;;;;;2014;6;4
2014-06-09;2.975;2.975;2.975;2.944;;557.15;562.9;556.04;562.12;1463500.0;0.0;1.0;557.15;562.9;556.04;562.12;1463500.0;62.4;63.34;61.79;62.88;37573600.0;0.0;1.0;62.4;63.34;61.79;62.88;37573600.0;;;;;;;2014;6;0
2014-06-10;3.006;3.006;3.006;2.975;;560.51;563.6;557.9;560.55;1348000.0;0.0;1.0;560.51;563.6;557.9;560.55;1348000.0;63.53;65.82;63.5;65.77;69206900.0;0.0;1.0;63.53;65.82;63.5;65.77;69206900.0;;;;;;;2014;6;1
2014-06-11;2.993;2.993;2.993;3.006;;558.0;559.88;555.0201;558.84;1097100.0;0.0;1.0;558.0;559.88;555.0201;558.84;1097100.0;65.32;65.8;64.9;65.781;44158300.0;0.0;1.0;65.32;65.8;64.9;65.781;44158300.0;;;;;;;2014;6;2
2014-06-12;2.962;2.962;2.962;2.993;;557.3;557.99;548.46;551.35;1454500.0;0.0;1.0;557.3;557.99;548.46;551.35;1454500.0;65.85;66.47;64.06;64.2901;55642800.0;0.0;1.0;65.85;66.47;64.06;64.2901;55642800.0;;;;;;;2014;6;3
2014-06-13;2.953;2.953;2.953;2.962;;552.26;552.3;545.56;551.76;1217200.0;0.0;1.0;552.26;552.3;545.56;551.76;1217200.0;64.7;64.97;63.83;64.5;29383800.0;0.0;1.0;64.7;64.97;63.83;64.5;29383800.0;;;;;;;2014;6;4
2014-06-16;2.961;2.961;2.961;2.953;;549.26;549.62;541.52;544.28;1697900.0;0.0;1.0;549.26;549.62;541.52;544.28;1697900.0;64.16;64.88;63.75;64.19;30856800.0;0.0;1.0;64.16;64.88;63.75;64.19;30856800.0;;;;;;;2014;6;0
2014-06-17;2.948;2.948;2.948;2.961;;544.2;545.32;539.33;543.01;1440600.0;0.0;1.0;544.2;545.32;539.33;543.01;1440600.0;64.1;64.88;63.93;64.4;27636500.0;0.0;1.0;64.1;64.88;63.93;64.4;27636500.0;;;;;;;2014;6;1
2014-06-18;2.951;2.951;2.951;2.948;;544.86;553.56;544.0;553.37;1737000.0;0.0;1.0;544.86;553.56;544.0;553.37;1737000.0;64.49;65.75;64.05;65.6;35493200.0;0.0;1.0;64.49;65.75;64.05;65.6;35493200.0;;;;;;;2014;6;2
2014-06-19;2.961;2.961;2.961;2.951;;554.24;555.0;548.51;554.9;2450100.0;0.0;1.0;554.24;555.0;548.51;554.9;2450100.0;65.46;65.5756;64.21;64.3415;34133800.0;0.0;1.0;65.46;65.5756;64.21;64.3415;34133800.0;;;;;;;2014;6;3
2014-06-20;2.941;2.941;2.941;2.961;;556.85;557.58;550.3915;556.36;4496000.0;0.0;1.0;556.85;557.58;550.3915;556.36;4496000.0;64.46;64.81;63.35;64.5;46407900.0;0.0;1.0;64.46;64.81;63.35;64.5;46407900.0;;;;;;;2014;6;4
2014-06-23;2.902;2.902;2.902;2.941;;555.15;565.0;554.25;564.95;1532600.0;0.0;1.0;555.15;565.0;554.25;564.95;1532600.0;64.32;65.66;64.22;65.37;34434000.0;0.0;1.0;64.32;65.66;64.22;65.37;34434000.0;;;;;;;2014;6;0
2014-06-24;2.935;2.93;2.935;2.902;;565.19;572.646;561.01;564.62;2201100.0;0.0;1.0;565.19;572.646;561.01;564.62;2201100.0;65.36;67.17;65.27;65.72;57284100.0;0.0;1.0;65.36;67.17;65.27;65.72;57284100.0;0.0;0.0;0.0;4613.0;0.0;0.0;2014;6;1
2014-06-25;2.917;2.879;2.892;2.935;;565.26;579.96;565.22;578.65;1964000.0;0.0;1.0;565.26;579.96;565.22;578.65;1964000.0;65.58;67.48;65.57;67.44;44245500.0;0.0;1.0;65.58;67.48;65.57;67.44;44245500.0;0.0;0.0;0.0;4587.0;0.0;0.0;2014;6;2
2014-06-26;;;;;;581.0;582.45;571.85;576.0;1737200.0;0.0;1.0;581.0;582.45;571.85;576.0;1737200.0;68.0;68.0;66.9;67.13;47646700.0;0.0;1.0;68.0;68.0;66.9;67.13;47646700.0;0.0;0.0;0.0;4575.0;0.0;0.0;2014;6;3
2014-06-27;;;;;;577.18;579.87;573.8;577.24;2230800.0;0.0;1.0;577.18;579.87;573.8;577.24;2230800.0;67.31;67.7;66.84;67.6;46444300.0;0.0;1.0;67.31;67.7;66.84;67.6;46444300.0;0.0;0.0;0.0;4589.0;0.0;0.0;2014;6;4
2014-06-30;;;;;;578.66;579.57;574.75;575.28;1310200.0;0.0;1.0;578.66;579.57;574.75;575.28;1310200.0;67.46;67.92;67.13;67.29;27102800.0;0.0;1.0;67.46;67.92;67.13;67.29;27102800.0;0.0;0.0;0.0;4606.0;0.0;0.0;2014;6;0
2014-07-01;;;;;;578.32;584.4;576.65;582.67;1444000.0;0.0;1.0;578.32;584.4;576.65;582.67;1444000.0;67.58;68.44;67.39;68.06;33166100.0;0.0;1.0;67.58;68.44;67.39;68.06;33166100.0;0.0;0.0;0.0;4636.0;0.0;0.0;2014;7;1
2014-07-02;;;;;;583.35;585.4399;580.39;582.335;1053500.0;0.0;1.0;583.35;585.4399;580.39;582.335;1053500.0;68.04;68.3;65.79;66.45;41805900.0;0.0;1.0;68.04;68.3;65.79;66.45;41805900.0;0.0;0.0;0.0;4640.0;0.0;0.0;2014;7;2
2014-07-03;;;;;;583.35;585.01;580.92;584.73;712200.0;0.0;1.0;583.35;585.01;580.92;584.73;712200.0;66.855;67.0;65.76;66.29;25203200.0;0.0;1.0;66.855;67.0;65.76;66.29;25203200.0;0.0;0.0;0.0;4658.0;0.0;0.0;2014;7;3
2014-07-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;4652.0;0.0;0.0;2014;7;4
2014-07-07;;;;;;583.76;586.4299;579.59;582.25;1061700.0;0.0;1.0;583.76;586.4299;579.59;582.25;1061700.0;66.3;66.57;65.12;65.29;28707100.0;0.0;1.0;66.3;66.57;65.12;65.29;28707100.0;0.0;0.0;0.0;4629.0;0.0;0.0;2014;7;0
2014-07-08;;;;;;577.66;579.5284;566.135;571.09;1904300.0;0.0;1.0;577.66;579.5284;566.135;571.09;1904300.0;65.06;65.56;62.21;62.76;68855600.0;0.0;1.0;65.06;65.56;62.21;62.76;68855600.0;0.0;0.0;0.0;4588.0;0.0;0.0;2014;7;1
2014-07-09;;;;;;571.58;576.72;569.376;576.08;1113700.0;0.0;1.0;571.58;576.72;569.376;576.08;1113700.0;63.41;65.12;63.15;64.97;51378000.0;0.0;1.0;63.41;65.12;63.15;64.97;51378000.0;0.0;0.0;0.0;4606.0;0.0;0.0;2014;7;2
2014-07-10;2.647;2.647;2.647;2.675;;565.91;576.59;565.01;571.1;1353000.0;0.0;1.0;565.91;576.59;565.01;571.1;1353000.0;63.31;65.34;63.05;64.8725;44388200.0;0.0;1.0;63.31;65.34;63.05;64.8725;44388200.0;0.0;0.0;0.0;4572.0;0.0;0.0;2014;7;3
2014-07-11;2.646;2.608;2.646;2.647;;571.91;580.85;571.42;579.18;1617300.0;0.0;1.0;571.91;580.85;571.42;579.18;1617300.0;65.28;66.59;64.79;66.34;39167800.0;0.0;1.0;65.28;66.59;64.79;66.34;39167800.0;0.0;0.0;0.0;4573.0;0.0;0.0;2014;7;4
2014-07-14;2.601;2.601;2.601;2.646;;582.6;585.21;578.03;584.87;1849000.0;0.0;1.0;582.6;585.21;578.03;584.87;1849000.0;67.13;68.17;66.9;67.9;38468000.0;0.0;1.0;67.13;68.17;66.9;67.9;38468000.0;0.0;0.0;0.0;4618.0;0.0;0.0;2014;7;0
2014-07-15;2.704;2.621;2.704;2.601;;585.74;585.8045;576.56;584.78;1618600.0;0.0;1.0;585.74;585.8045;576.56;584.78;1618600.0;67.96;68.0899;66.26;67.165;44213200.0;0.0;1.0;67.96;68.0899;66.26;67.165;44213200.0;0.0;0.0;0.0;4599.0;0.0;0.0;2014;7;1
2014-07-16;;;;;;588.0;588.4;582.2;582.66;1393300.0;0.0;1.0;588.0;588.4;582.2;582.66;1393300.0;67.54;67.94;67.07;67.66;29541600.0;0.0;1.0;67.54;67.94;67.07;67.66;29541600.0;0.0;0.0;0.0;4621.0;0.0;0.0;2014;7;2
2014-07-17;2.713;2.684;2.684;2.78;;579.53;580.99;568.61;573.7299;3008300.0;0.0;1.0;579.53;580.99;568.61;573.7299;3008300.0;67.03;67.85;66.04;66.4099;38024200.0;0.0;1.0;67.03;67.85;66.04;66.4099;38024200.0;0.0;0.0;0.0;4594.0;0.0;0.0;2014;7;3
2014-07-18;2.634;2.634;2.634;2.684;;593.0;596.8;582.0;595.08;4003200.0;0.0;1.0;593.0;596.8;582.0;595.08;4003200.0;66.8;68.46;66.16;68.4199;42262200.0;0.0;1.0;66.8;68.46;66.16;68.4199;42262200.0;0.0;0.0;0.0;4595.0;0.0;0.0;2014;7;4
2014-07-21;2.665;2.665;2.665;2.634;;591.75;594.4;585.2326;589.47;2056500.0;0.0;1.0;591.75;594.4;585.2326;589.47;2056500.0;68.81;69.96;68.5;69.4;49431600.0;0.0;1.0;68.81;69.96;68.5;69.4;49431600.0;0.0;0.0;0.0;4589.0;0.0;0.0;2014;7;0
2014-07-22;2.72;2.654;2.72;2.665;;590.72;599.65;590.6;594.74;1694500.0;0.0;1.0;590.72;599.65;590.6;594.74;1694500.0;69.76;69.77;68.61;69.27;40301800.0;0.0;1.0;69.76;69.77;68.61;69.27;40301800.0;0.0;0.0;0.0;4625.0;0.0;0.0;2014;7;1
2014-07-23;;;;;;593.23;597.85;592.5;595.98;1229800.0;0.0;1.0;593.23;597.85;592.5;595.98;1229800.0;69.74;71.33;69.61;71.29;77435900.0;0.0;1.0;69.74;71.33;69.61;71.29;77435900.0;0.0;0.0;0.0;4631.0;0.0;0.0;2014;7;2
2014-07-24;;;;;;596.45;599.5;591.77;593.35;1032300.0;0.0;1.0;596.45;599.5;591.77;593.35;1032300.0;75.96;76.74;74.51;74.98;124006900.0;0.0;1.0;75.96;76.74;74.51;74.98;124006900.0;0.0;0.0;0.0;4642.0;0.0;0.0;2014;7;3
2014-07-25;2.764;2.684;2.764;2.702;;590.4;591.86;587.03;589.02;929900.0;0.0;1.0;590.4;591.86;587.03;589.02;929900.0;74.99;75.67;74.662;75.19;45823100.0;0.0;1.0;74.99;75.67;74.662;75.19;45823100.0;0.0;0.0;0.0;4609.0;0.0;0.0;2014;7;4
2014-07-28;2.772;2.749;2.772;2.764;;588.07;592.5;584.7533;590.6;984100.0;0.0;1.0;588.07;592.5;584.7533;590.6;984100.0;75.17;75.5;73.85;74.92;41640000.0;0.0;1.0;75.17;75.5;73.85;74.92;41640000.0;0.0;0.0;0.0;4610.0;0.0;0.0;2014;7;0
2014-07-29;2.739;2.739;2.739;2.772;;588.75;589.7;583.515;585.61;1346200.0;0.0;1.0;588.75;589.7;583.515;585.61;1346200.0;74.72;74.92;73.4229;73.71;41126900.0;0.0;1.0;74.72;74.92;73.4229;73.71;41126900.0;0.0;0.0;0.0;4612.0;0.0;0.0;2014;7;1
2014-07-30;2.88;2.75;2.88;2.739;;586.55;589.5;584.0;587.42;1013700.0;0.0;1.0;586.55;589.5;584.0;587.42;1013700.0;74.21;75.19;74.13;74.677;36823000.0;0.0;1.0;74.21;75.19;74.13;74.677;36823000.0;0.0;0.0;0.0;4593.0;0.0;0.0;2014;7;2
2014-07-31;2.864;2.855;2.855;2.88;;580.6;583.6499;570.0;571.6;2097000.0;0.0;1.0;580.6;583.6499;570.0;571.6;2097000.0;74.0;74.165;72.44;72.65;43909200.0;0.0;1.0;74.0;74.165;72.44;72.65;43909200.0;0.0;0.0;0.0;4539.0;0.0;0.0;2014;7;3
2014-08-01;2.85;2.815;2.85;2.855;;570.4;575.9599;562.85;566.07;1949900.0;0.0;1.0;570.4;575.9599;562.85;566.07;1949900.0;72.22;73.22;71.55;72.36;43456400.0;0.0;1.0;72.22;73.22;71.55;72.36;43456400.0;0.0;0.0;0.0;4498.0;0.0;0.0;2014;8;4
2014-08-04;2.804;2.804;;2.85;;569.04;575.35;564.1;573.15;1423400.0;0.0;1.0;569.04;575.35;564.1;573.15;1423400.0;72.36;73.88;72.36;73.51;30656900.0;0.0;1.0;72.36;73.88;72.36;73.51;30656900.0;0.0;0.0;0.0;4498.0;0.0;0.0;2014;8;0
2014-08-05;2.796;2.796;2.796;2.804;;570.05;571.98;562.61;565.07;1547000.0;0.0;1.0;570.05;571.98;562.61;565.07;1547000.0;73.2;73.59;72.18;72.69;34820400.0;0.0;1.0;73.2;73.59;72.18;72.69;34820400.0;0.0;0.0;0.0;4501.0;0.0;0.0;2014;8;1
2014-08-06;2.744;2.744;2.744;2.796;;561.78;570.7;560.0;566.374;1330700.0;0.0;1.0;561.78;570.7;560.0;566.374;1330700.0;72.02;73.72;71.79;72.47;30940200.0;0.0;1.0;72.02;73.72;71.79;72.47;30940200.0;0.0;0.0;0.0;4471.0;0.0;0.0;2014;8;2
2014-08-07;2.741;2.718;2.741;2.744;;568.0;569.89;561.1;563.36;1107900.0;0.0;1.0;568.0;569.89;561.1;563.36;1107900.0;73.0;74.0;72.7;73.17;38093400.0;0.0;1.0;73.0;74.0;72.7;73.17;38093400.0;0.0;0.0;0.0;4455.0;0.0;0.0;2014;8;3
2014-08-08;2.654;2.64;2.64;2.741;;563.56;570.25;560.35;568.77;1490700.0;0.0;1.0;563.56;570.25;560.35;568.77;1490700.0;73.4;73.43;72.56;73.06;27155700.0;0.0;1.0;73.4;73.43;72.56;73.06;27155700.0;0.0;0.0;0.0;4449.0;0.0;0.0;2014;8;4
2014-08-11;2.667;2.667;2.667;2.64;;569.99;570.49;566.0;567.88;1211400.0;0.0;1.0;569.99;570.49;566.0;567.88;1211400.0;73.46;73.91;73.06;73.44;24544100.0;0.0;1.0;73.46;73.91;73.06;73.44;24544100.0;0.0;0.0;0.0;4506.0;0.0;0.0;2014;8;0
2014-08-12;2.673;2.673;2.673;2.667;;564.52;565.9;560.88;562.73;1537800.0;0.0;1.0;564.52;565.9;560.88;562.73;1537800.0;73.09;73.3301;72.22;72.83;27374400.0;0.0;1.0;73.09;73.3301;72.22;72.83;27374400.0;0.0;0.0;0.0;4484.0;0.0;0.0;2014;8;1
2014-08-13;2.699;2.699;2.699;2.673;;567.31;575.0;565.75;574.78;1437900.0;0.0;1.0;567.31;575.0;565.75;574.78;1437900.0;73.12;74.25;73.05;73.77;29198500.0;0.0;1.0;73.12;74.25;73.05;73.77;29198500.0;0.0;0.0;0.0;4519.0;0.0;0.0;2014;8;2
2014-08-14;2.694;2.694;2.694;2.699;;576.18;577.9;570.88;574.65;982800.0;0.0;1.0;576.18;577.9;570.88;574.65;982800.0;73.97;74.38;73.69;74.296;22182800.0;0.0;1.0;73.97;74.38;73.69;74.296;22182800.0;0.0;0.0;0.0;4530.0;0.0;0.0;2014;8;3
2014-08-15;2.695;2.695;2.695;2.694;;577.86;579.38;570.52;573.48;1515000.0;0.0;1.0;577.86;579.38;570.52;573.48;1515000.0;74.32;74.65;73.0;73.63;38846600.0;0.0;1.0;74.32;74.65;73.0;73.63;38846600.0;0.0;0.0;0.0;4517.0;0.0;0.0;2014;8;4
2014-08-18;2.694;2.694;2.694;2.695;;576.11;584.51;576.0;582.16;1280600.0;0.0;1.0;576.11;584.51;576.0;582.16;1280600.0;74.0;74.72;73.96;74.59;23913200.0;0.0;1.0;74.0;74.72;73.96;74.59;23913200.0;0.0;0.0;0.0;4567.0;0.0;0.0;2014;8;0
2014-08-19;2.735;2.735;2.735;2.694;;585.0;587.34;584.0;586.86;976000.0;0.0;1.0;585.0;587.34;584.0;586.86;976000.0;74.81;75.58;74.77;75.29;26618600.0;0.0;1.0;74.81;75.58;74.77;75.29;26618600.0;0.0;0.0;0.0;4582.0;0.0;0.0;2014;8;1
2014-08-20;2.734;2.734;2.734;2.735;;585.88;586.7;582.57;584.49;1033900.0;0.0;1.0;585.88;586.7;582.57;584.49;1033900.0;74.97;75.18;74.62;74.81;22878000.0;0.0;1.0;74.97;75.18;74.62;74.81;22878000.0;0.0;0.0;0.0;4585.0;0.0;0.0;2014;8;2
2014-08-21;2.762;2.741;2.762;2.734;;583.82;584.5;581.14;583.37;912300.0;0.0;1.0;583.82;584.5;581.14;583.37;912300.0;74.92;75.19;74.4149;74.57;20075900.0;0.0;1.0;74.92;75.19;74.4149;74.57;20075900.0;0.0;0.0;0.0;4604.0;0.0;0.0;2014;8;3
2014-08-22;2.731;2.731;2.731;2.762;;583.59;585.236;580.64;582.56;786900.0;0.0;1.0;583.59;585.236;580.64;582.56;786900.0;74.34;74.73;73.57;74.57;20874600.0;0.0;1.0;74.34;74.73;73.57;74.57;20874600.0;0.0;0.0;0.0;4594.0;0.0;0.0;2014;8;4
2014-08-25;2.839;2.765;2.839;2.731;;584.72;585.0;579.0;580.2;1357700.0;0.0;1.0;584.72;585.0;579.0;580.2;1357700.0;74.94;75.28;74.79;75.02;19691100.0;0.0;1.0;74.94;75.28;74.79;75.02;19691100.0;0.0;0.0;0.0;4626.0;0.0;0.0;2014;8;0
2014-08-26;2.809;2.809;2.809;2.839;;581.26;581.8;576.58;577.86;1635200.0;0.0;1.0;581.26;581.8;576.58;577.86;1635200.0;75.0;75.99;74.73;75.9601;23886100.0;0.0;1.0;75.0;75.99;74.73;75.9601;23886100.0;0.0;0.0;0.0;4633.0;0.0;0.0;2014;8;1
2014-08-27;2.808;2.808;2.808;2.809;;577.27;578.49;570.103;571.0;1698700.0;0.0;1.0;577.27;578.49;570.103;571.0;1698700.0;75.27;75.49;74.46;74.63;36238700.0;0.0;1.0;75.27;75.49;74.46;74.63;36238700.0;0.0;0.0;0.0;4626.0;0.0;0.0;2014;8;2
2014-08-28;2.822;2.807;2.822;2.808;;569.56;573.25;567.1;569.2;1289400.0;0.0;1.0;569.56;573.25;567.1;569.2;1289400.0;74.0;74.43;73.73;73.855;21922800.0;0.0;1.0;74.0;74.43;73.73;73.855;21922800.0;0.0;0.0;0.0;4608.0;0.0;0.0;2014;8;3
2014-08-29;2.85;2.797;2.85;2.822;;571.33;572.04;567.0692;571.6;1080800.0;0.0;1.0;571.33;572.04;567.0692;571.6;1080800.0;74.3;74.82;74.01;74.82;26224300.0;0.0;1.0;74.3;74.82;74.01;74.82;26224300.0;0.0;0.0;0.0;4614.0;0.0;0.0;2014;8;4
2014-09-01;2.837;2.808;2.837;2.85;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;4620.0;0.0;0.0;2014;9;0
2014-09-02;2.861;2.813;2.824;2.837;;571.85;577.83;571.19;577.33;1574100.0;0.0;1.0;571.85;577.83;571.19;577.33;1574100.0;75.01;76.7;74.82;76.68;34785800.0;0.0;1.0;75.01;76.7;74.82;76.68;34785800.0;0.0;0.0;0.0;4618.0;0.0;0.0;2014;9;1
2014-09-03;2.774;2.774;2.774;2.824;;580.0;582.99;575.0;577.94;1211800.0;0.0;1.0;580.0;582.99;575.0;577.94;1211800.0;77.14;77.48;75.6;75.83;32330200.0;0.0;1.0;77.14;77.48;75.6;75.83;32330200.0;0.0;0.0;0.0;4634.0;0.0;0.0;2014;9;2
2014-09-04;2.901;2.821;2.901;2.774;;580.0;586.0;579.22;581.98;1454200.0;0.0;1.0;580.0;586.0;579.22;581.98;1454200.0;75.89;76.93;75.53;75.95;26625500.0;0.0;1.0;75.89;76.93;75.53;75.95;26625500.0;0.0;0.0;0.0;4641.0;0.0;0.0;2014;9;3
2014-09-05;2.88;2.88;2.88;2.901;;583.98;586.55;581.95;586.08;1627900.0;0.0;1.0;583.98;586.55;581.95;586.08;1627900.0;76.1;77.38;75.598;77.26;29407300.0;0.0;1.0;76.1;77.38;75.598;77.26;29407300.0;0.0;0.0;0.0;4612.0;0.0;0.0;2014;9;4
2014-09-08;2.86;2.806;2.806;2.88;;586.6;591.77;586.3;589.72;1427100.0;0.0;1.0;586.6;591.77;586.3;589.72;1427100.0;77.26;78.17;77.01;77.89;28149300.0;0.0;1.0;77.26;78.17;77.01;77.89;28149300.0;0.0;0.0;0.0;4617.0;0.0;0.0;2014;9;0
2014-09-09;2.85;2.765;2.8;2.806;;588.9;589.0;580.0;581.01;1283700.0;0.0;1.0;588.9;589.0;580.0;581.01;1283700.0;77.59;78.17;76.2;76.67;28769300.0;0.0;1.0;77.59;78.17;76.2;76.67;28769300.0;0.0;0.0;0.0;4594.0;0.0;0.0;2014;9;1
2014-09-10;2.778;2.778;2.778;2.8;;581.5;583.5;576.94;583.1;974700.0;0.0;1.0;581.5;583.5;576.94;583.1;974700.0;76.52;77.95;76.51;77.43;29864000.0;0.0;1.0;76.52;77.95;76.51;77.43;29864000.0;0.0;0.0;0.0;4584.0;0.0;0.0;2014;9;2
2014-09-11;2.864;2.841;2.864;2.778;;580.36;581.81;576.26;581.35;1217700.0;0.0;1.0;580.36;581.81;576.26;581.35;1217700.0;77.13;78.36;77.05;77.92;32219000.0;0.0;1.0;77.13;78.36;77.05;77.92;32219000.0;0.0;0.0;0.0;4587.0;0.0;0.0;2014;9;3
2014-09-12;2.808;2.808;2.808;2.864;;581.0;581.64;574.46;575.62;1597300.0;0.0;1.0;581.0;581.64;574.46;575.62;1597300.0;78.02;78.3;77.1;77.48;26676800.0;0.0;1.0;78.02;78.3;77.1;77.48;26676800.0;0.0;0.0;0.0;4585.0;0.0;0.0;2014;9;4
2014-09-15;2.891;2.854;2.891;2.808;;572.94;574.95;568.21;573.1;1593200.0;0.0;1.0;572.94;574.95;568.21;573.1;1593200.0;77.15;77.25;73.43;74.58;49576900.0;0.0;1.0;77.15;77.25;73.43;74.58;49576900.0;0.0;0.0;0.0;4563.0;0.0;0.0;2014;9;0
2014-09-16;2.883;2.868;2.883;2.891;;572.76;581.5;572.66;579.95;1476300.0;0.0;1.0;572.76;581.5;572.66;579.95;1476300.0;73.52;76.23;73.07;76.08;37672600.0;0.0;1.0;73.52;76.23;73.07;76.08;37672600.0;0.0;0.0;0.0;4576.0;0.0;0.0;2014;9;1
2014-09-17;2.859;2.859;2.859;2.883;;580.01;587.5199;578.775;584.77;1688200.0;0.0;1.0;580.01;587.5199;578.775;584.77;1688200.0;75.96;77.25;75.57;76.43;28647200.0;0.0;1.0;75.96;77.25;75.57;76.43;28647200.0;0.0;0.0;0.0;4593.0;0.0;0.0;2014;9;2
2014-09-18;2.912;2.912;2.912;2.859;;587.0;589.54;585.0;589.27;1440600.0;0.0;1.0;587.0;589.54;585.0;589.27;1440600.0;76.77;77.33;76.52;77.0;22983300.0;0.0;1.0;76.77;77.33;76.52;77.0;22983300.0;0.0;0.0;0.0;4612.0;0.0;0.0;2014;9;3
2014-09-19;3.001;2.984;3.001;2.912;;591.5;596.48;589.5;596.08;3726400.0;0.0;1.0;591.5;596.48;589.5;596.08;3726400.0;77.4;78.3;76.44;77.91;76638600.0;0.0;1.0;77.4;78.3;76.44;77.91;76638600.0;0.0;0.0;0.0;4614.0;0.0;0.0;2014;9;4
2014-09-22;2.922;2.922;2.922;3.001;;593.82;593.949;583.46;587.37;1684900.0;0.0;1.0;593.82;593.949;583.46;587.37;1684900.0;77.0;77.53;75.95;76.8;31917700.0;0.0;1.0;77.0;77.53;75.95;76.8;31917700.0;0.0;0.0;0.0;4577.0;0.0;0.0;2014;9;0
2014-09-23;2.922;2.922;2.922;2.922;;586.85;586.85;581.0;581.13;1467400.0;0.0;1.0;586.85;586.85;581.0;581.13;1467400.0;76.33;78.63;76.04;78.29;36721000.0;0.0;1.0;76.33;78.63;76.04;78.29;36721000.0;0.0;0.0;0.0;4557.0;0.0;0.0;2014;9;1
2014-09-24;2.882;2.882;2.882;2.922;;581.46;589.63;580.52;587.99;1721085.0;0.0;1.0;581.46;589.63;580.52;587.99;1721085.0;78.1;78.62;77.51;78.535;30596541.0;0.0;1.0;78.1;78.62;77.51;78.535;30596541.0;0.0;0.0;0.0;4566.0;0.0;0.0;2014;9;2
2014-09-25;2.909;2.909;2.909;2.882;;587.55;587.98;574.18;575.06;1915643.0;0.0;1.0;587.55;587.98;574.18;575.06;1915643.0;78.6;78.94;77.13;77.22;37354970.0;0.0;1.0;78.6;78.94;77.13;77.22;37354970.0;0.0;0.0;0.0;4521.0;0.0;0.0;2014;9;3
2014-09-26;2.937;2.872;2.915;2.909;;576.06;579.25;574.66;577.1;1439807.0;0.0;1.0;576.06;579.25;574.66;577.1;1439807.0;77.59;78.8416;77.33;78.79;28872012.0;0.0;1.0;77.59;78.8416;77.33;78.79;28872012.0;0.0;0.0;0.0;4517.0;0.0;0.0;2014;9;4
2014-09-29;2.894;2.891;2.891;2.915;;571.75;578.19;571.17;576.36;1281204.0;0.0;1.0;571.75;578.19;571.17;576.36;1281204.0;78.12;79.199;77.91;79.0;34030635.0;0.0;1.0;78.12;79.199;77.91;79.0;34030635.0;0.0;0.0;0.0;4517.0;0.0;0.0;2014;9;0
